status,source_file,dn_no,mapped_stockist_no,detail
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75082_HL1906_16_NOV_2023.pdf,SS75082,HL1906,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75083_HL1907_16_NOV_2023.pdf,SS75083,HL1907,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75084_HL1911_17_NOV_2023.pdf,SS75084,HL1911,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75085_HL1912_17_NOV_2023.pdf,SS75085,HL1912,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75086_HL1913_17_NOV_2023.pdf,SS75086,HL1913,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75087_HL1914_17_NOV_2023.pdf,SS75087,HL1914,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75092_HL1936_20_NOV_2023.pdf,SS75092,HL1936,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75093_HL1937_20_NOV_2023.pdf,SS75093,HL1937,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75094_HL1938_20_NOV_2023.pdf,SS75094,HL1938,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75095_HL1939_20_NOV_2023.pdf,SS75095,HL1939,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75096_HL1940_20_NOV_2023.pdf,SS75096,HL1940,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75097_HL1941_20_NOV_2023.pdf,SS75097,HL1941,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75098_HL1942_20_NOV_2023.pdf,SS75098,HL1942,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75099_HL1943_20_NOV_2023.pdf,SS75099,HL1943,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75100_HL1944_20_NOV_2023.pdf,SS75100,HL1944,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75101_HL1945_20_NOV_2023.pdf,SS75101,HL1945,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75102_HL1946_20_NOV_2023.pdf,SS75102,HL1946,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75103_HL1947_20_NOV_2023.pdf,SS75103,HL1947,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75104_HL1948_20_NOV_2023.pdf,SS75104,HL1948,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75105_HL1949_20_NOV_2023.pdf,SS75105,HL1949,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75106_HL1950_20_NOV_2023.pdf,SS75106,HL1950,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75107_HL1951_20_NOV_2023.pdf,SS75107,HL1951,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75108_HL1952_20_NOV_2023.pdf,SS75108,HL1952,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75109_HL1953_20_NOV_2023.pdf,SS75109,HL1953,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75110_HL1954_20_NOV_2023.pdf,SS75110,HL1954,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75111_HL1955_20_NOV_2023.pdf,SS75111,HL1955,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75112_HL1956_20_NOV_2023.pdf,SS75112,HL1956,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75113_HL1957_20_NOV_2023.pdf,SS75113,HL1957,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75114_HL1958_20_NOV_2023.pdf,SS75114,HL1958,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75115_HL1959_20_NOV_2023.pdf,SS75115,HL1959,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75116_HL1960_20_NOV_2023.pdf,SS75116,HL1960,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75117_HL1961_20_NOV_2023.pdf,SS75117,HL1961,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75118_HL1962_20_NOV_2023.pdf,SS75118,HL1962,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75119_HL1963_20_NOV_2023.pdf,SS75119,HL1963,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75120_HL1922_20_NOV_2023.pdf,SS75120,HL1922,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75121_HL1923_20_NOV_2023.pdf,SS75121,HL1923,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75122_HL1924_20_NOV_2023.pdf,SS75122,HL1924,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75123_HL1925_20_NOV_2023.pdf,SS75123,HL1925,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75124_HL1926_20_NOV_2023.pdf,SS75124,HL1926,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75125_HL1927_20_NOV_2023.pdf,SS75125,HL1927,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75126_HL1928_20_NOV_2023.pdf,SS75126,HL1928,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75127_HL1929_20_NOV_2023.pdf,SS75127,HL1929,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75128_HL1930_20_NOV_2023.pdf,SS75128,HL1930,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75129_HL1931_20_NOV_2023.pdf,SS75129,HL1931,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75130_HL1932_20_NOV_2023.pdf,SS75130,HL1932,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75131_HL1933_20_NOV_2023.pdf,SS75131,HL1933,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75132_HL1934_20_NOV_2023.pdf,SS75132,HL1934,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75133_HL1935_20_NOV_2023.pdf,SS75133,HL1935,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75136_HL1966_21_NOV_2023.pdf,SS75136,HL1966,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75137_HL1967_21_NOV_2023.pdf,SS75137,HL1967,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75138_HL1968_21_NOV_2023.pdf,SS75138,HL1968,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75139_HL1969_21_NOV_2023.pdf,SS75139,HL1969,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75140_HL1970_21_NOV_2023.pdf,SS75140,HL1970,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75149_ZZ0008_25_NOV_2023.pdf,SS75149,ZZ0008,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75150_ZZ0009_25_NOV_2023.pdf,SS75150,ZZ0009,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75151_ZZ0010_25_NOV_2023.pdf,SS75151,ZZ0010,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75152_ZZ0011_25_NOV_2023.pdf,SS75152,ZZ0011,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75153_ZZ0012_25_NOV_2023.pdf,SS75153,ZZ0012,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75154_ZZ0013_25_NOV_2023.pdf,SS75154,ZZ0013,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75155_ZZ0014_25_NOV_2023.pdf,SS75155,ZZ0014,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75156_ZZ0015_25_NOV_2023.pdf,SS75156,ZZ0015,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75157_ZZ0016_25_NOV_2023.pdf,SS75157,ZZ0016,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75158_ZZ0017_25_NOV_2023.pdf,SS75158,ZZ0017,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75159_ZZ0004_25_NOV_2023.pdf,SS75159,ZZ0004,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75160_ZZ0018_25_NOV_2023.pdf,SS75160,ZZ0018,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75161_ZZ0019_25_NOV_2023.pdf,SS75161,ZZ0019,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75162_ZZ0020_25_NOV_2023.pdf,SS75162,ZZ0020,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75163_ZZ0021_25_NOV_2023.pdf,SS75163,ZZ0021,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75164_ZZ0022_25_NOV_2023.pdf,SS75164,ZZ0022,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75165_ZZ0023_25_NOV_2023.pdf,SS75165,ZZ0023,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75166_ZZ0024_25_NOV_2023.pdf,SS75166,ZZ0024,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75167_ZZ0025_25_NOV_2023.pdf,SS75167,ZZ0025,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75172_ZZ0031_25_NOV_2023.pdf,SS75172,ZZ0031,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75198_ZZ0049_02_DEC_2023.pdf,SS75198,ZZ0049,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75199_ZZ0050_02_DEC_2023.pdf,SS75199,ZZ0050,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75200_ZZ0051_02_DEC_2023.pdf,SS75200,ZZ0051,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75201_ZZ0052_02_DEC_2023.pdf,SS75201,ZZ0052,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75202_ZZ0053_02_DEC_2023.pdf,SS75202,ZZ0053,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75218_ZZ0093_05_DEC_2023.pdf,SS75218,ZZ0093,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75219_ZZ0094_05_DEC_2023.pdf,SS75219,ZZ0094,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75220_ZZ0095_05_DEC_2023.pdf,SS75220,ZZ0095,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75221_ZZ0096_05_DEC_2023.pdf,SS75221,ZZ0096,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75222_ZZ0097_05_DEC_2023.pdf,SS75222,ZZ0097,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75223_ZZ0098_05_DEC_2023.pdf,SS75223,ZZ0098,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75224_ZZ0099_05_DEC_2023.pdf,SS75224,ZZ0099,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75226_ZZ0101_05_DEC_2023.pdf,SS75226,ZZ0101,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75227_ZZ0102_05_DEC_2023.pdf,SS75227,ZZ0102,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75228_ZZ0103_05_DEC_2023.pdf,SS75228,ZZ0103,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75229_ZZ0104_05_DEC_2023.pdf,SS75229,ZZ0104,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75230_ZZ0105_05_DEC_2023.pdf,SS75230,ZZ0105,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75231_ZZ0106_05_DEC_2023.pdf,SS75231,ZZ0106,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75232_ZZ0107_05_DEC_2023.pdf,SS75232,ZZ0107,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75233_ZZ0108_05_DEC_2023.pdf,SS75233,ZZ0108,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75234_ZZ0109_05_DEC_2023.pdf,SS75234,ZZ0109,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75235_ZZ0110_05_DEC_2023.pdf,SS75235,ZZ0110,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75236_ZZ0111_05_DEC_2023.pdf,SS75236,ZZ0111,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75237_ZZ0112_05_DEC_2023.pdf,SS75237,ZZ0112,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75238_ZZ0113_05_DEC_2023.pdf,SS75238,ZZ0113,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75239_ZZ0114_05_DEC_2023.pdf,SS75239,ZZ0114,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75240_ZZ0115_05_DEC_2023.pdf,SS75240,ZZ0115,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75241_ZZ0116_05_DEC_2023.pdf,SS75241,ZZ0116,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75242_ZZ0076_05_DEC_2023.pdf,SS75242,ZZ0076,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75243_ZZ0077_05_DEC_2023.pdf,SS75243,ZZ0077,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75244_ZZ0078_05_DEC_2023.pdf,SS75244,ZZ0078,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75245_ZZ0079_05_DEC_2023.pdf,SS75245,ZZ0079,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75246_ZZ0080_05_DEC_2023.pdf,SS75246,ZZ0080,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75247_ZZ0081_05_DEC_2023.pdf,SS75247,ZZ0081,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75248_ZZ0082_05_DEC_2023.pdf,SS75248,ZZ0082,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75249_ZZ0083_05_DEC_2023.pdf,SS75249,ZZ0083,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75250_ZZ0084_05_DEC_2023.pdf,SS75250,ZZ0084,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75251_ZZ0085_05_DEC_2023.pdf,SS75251,ZZ0085,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75252_ZZ0086_05_DEC_2023.pdf,SS75252,ZZ0086,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75253_ZZ0087_05_DEC_2023.pdf,SS75253,ZZ0087,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75254_ZZ0088_05_DEC_2023.pdf,SS75254,ZZ0088,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75255_ZZ0089_05_DEC_2023.pdf,SS75255,ZZ0089,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75256_ZZ0090_05_DEC_2023.pdf,SS75256,ZZ0090,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75257_ZZ0091_05_DEC_2023.pdf,SS75257,ZZ0091,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75258_ZZ0092_05_DEC_2023.pdf,SS75258,ZZ0092,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75272_ZZ0129_09_DEC_2023.pdf,SS75272,ZZ0129,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75289_ZZ0189_16_DEC_2023.pdf,SS75289,ZZ0189,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75290_ZZ0190_16_DEC_2023.pdf,SS75290,ZZ0190,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75291_ZZ0191_16_DEC_2023.pdf,SS75291,ZZ0191,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75292_ZZ0192_16_DEC_2023.pdf,SS75292,ZZ0192,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75293_ZZ0193_16_DEC_2023.pdf,SS75293,ZZ0193,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75294_ZZ0194_16_DEC_2023.pdf,SS75294,ZZ0194,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75295_ZZ0195_16_DEC_2023.pdf,SS75295,ZZ0195,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75296_ZZ0196_16_DEC_2023.pdf,SS75296,ZZ0196,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75297_ZZ0153_16_DEC_2023.pdf,SS75297,ZZ0153,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75298_ZZ0154_16_DEC_2023.pdf,SS75298,ZZ0154,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75299_ZZ0155_16_DEC_2023.pdf,SS75299,ZZ0155,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75300_ZZ0156_16_DEC_2023.pdf,SS75300,ZZ0156,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75301_ZZ0157_16_DEC_2023.pdf,SS75301,ZZ0157,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75302_ZZ0158_16_DEC_2023.pdf,SS75302,ZZ0158,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75303_ZZ0159_16_DEC_2023.pdf,SS75303,ZZ0159,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75304_ZZ0160_16_DEC_2023.pdf,SS75304,ZZ0160,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75305_ZZ0161_16_DEC_2023.pdf,SS75305,ZZ0161,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75306_ZZ0162_16_DEC_2023.pdf,SS75306,ZZ0162,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75307_ZZ0163_16_DEC_2023.pdf,SS75307,ZZ0163,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75308_ZZ0164_16_DEC_2023.pdf,SS75308,ZZ0164,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75309_ZZ0165_16_DEC_2023.pdf,SS75309,ZZ0165,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75310_ZZ0166_16_DEC_2023.pdf,SS75310,ZZ0166,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75311_ZZ0167_16_DEC_2023.pdf,SS75311,ZZ0167,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75312_ZZ0168_16_DEC_2023.pdf,SS75312,ZZ0168,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75313_ZZ0169_16_DEC_2023.pdf,SS75313,ZZ0169,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75314_ZZ0170_16_DEC_2023.pdf,SS75314,ZZ0170,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75315_ZZ0171_16_DEC_2023.pdf,SS75315,ZZ0171,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75316_ZZ0172_16_DEC_2023.pdf,SS75316,ZZ0172,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75317_ZZ0173_16_DEC_2023.pdf,SS75317,ZZ0173,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75318_ZZ0174_16_DEC_2023.pdf,SS75318,ZZ0174,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75319_ZZ0175_16_DEC_2023.pdf,SS75319,ZZ0175,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75320_ZZ0176_16_DEC_2023.pdf,SS75320,ZZ0176,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75321_ZZ0177_16_DEC_2023.pdf,SS75321,ZZ0177,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75322_ZZ0178_16_DEC_2023.pdf,SS75322,ZZ0178,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75323_ZZ0179_16_DEC_2023.pdf,SS75323,ZZ0179,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75324_ZZ0180_16_DEC_2023.pdf,SS75324,ZZ0180,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75325_ZZ0181_16_DEC_2023.pdf,SS75325,ZZ0181,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75326_ZZ0182_16_DEC_2023.pdf,SS75326,ZZ0182,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75327_ZZ0183_16_DEC_2023.pdf,SS75327,ZZ0183,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75328_ZZ0184_16_DEC_2023.pdf,SS75328,ZZ0184,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75329_ZZ0185_16_DEC_2023.pdf,SS75329,ZZ0185,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75330_ZZ0186_16_DEC_2023.pdf,SS75330,ZZ0186,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75331_ZZ0187_16_DEC_2023.pdf,SS75331,ZZ0187,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75332_ZZ0188_16_DEC_2023.pdf,SS75332,ZZ0188,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75333_ZZ0145_16_DEC_2023.pdf,SS75333,ZZ0145,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75334_ZZ0146_16_DEC_2023.pdf,SS75334,ZZ0146,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75335_ZZ0147_16_DEC_2023.pdf,SS75335,ZZ0147,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75336_ZZ0148_16_DEC_2023.pdf,SS75336,ZZ0148,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75337_ZZ0149_16_DEC_2023.pdf,SS75337,ZZ0149,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75338_ZZ0150_16_DEC_2023.pdf,SS75338,ZZ0150,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75339_ZZ0151_16_DEC_2023.pdf,SS75339,ZZ0151,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75340_ZZ0152_16_DEC_2023.pdf,SS75340,ZZ0152,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75349_ZZ0208_26_DEC_2023.pdf,SS75349,ZZ0208,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75350_ZZ0209_26_DEC_2023.pdf,SS75350,ZZ0209,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75351_ZZ0210_26_DEC_2023.pdf,SS75351,ZZ0210,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75352_ZZ0211_26_DEC_2023.pdf,SS75352,ZZ0211,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75353_ZZ0212_26_DEC_2023.pdf,SS75353,ZZ0212,already correct
RENAMED,D:\Stockist&Test Report\Stockist Cert\SS75354_S75354_22_DEC_2023.pdf,SS75354,ZZ0213,D:\Stockist&Test Report\Stockist Cert\SS75354_ZZ0213_22_DEC_2023.pdf
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75354_ZZ0213_26_DEC_2023.pdf,SS75354,ZZ0213,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75355_ZZ0214_26_DEC_2023.pdf,SS75355,ZZ0214,already correct
SKIP_NO_MAP,D:\Stockist&Test Report\Stockist Cert\SS75356_SS75356_26_DEC_2023.pdf,SS75356,,DN not found in mapping
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75407_ZZ0264_06_JAN_2024.pdf,SS75407,ZZ0264,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75408_ZZ0265_06_JAN_2024.pdf,SS75408,ZZ0265,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75409_ZZ0266_06_JAN_2024.pdf,SS75409,ZZ0266,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75410_ZZ0267_06_JAN_2024.pdf,SS75410,ZZ0267,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75411_ZZ0268_06_JAN_2024.pdf,SS75411,ZZ0268,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75412_ZZ0269_08_JAN_2024.pdf,SS75412,ZZ0269,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75453_HL2006_20_JAN_2024.pdf,SS75453,HL2006,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75454_HL2007_20_JAN_2024.pdf,SS75454,HL2007,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75455_HL2008_20_JAN_2024.pdf,SS75455,HL2008,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75456_HL2009_20_JAN_2024.pdf,SS75456,HL2009,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75457_HL2010_20_JAN_2024.pdf,SS75457,HL2010,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75458_HL2011_20_JAN_2024.pdf,SS75458,HL2011,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75459_HL2012_20_JAN_2024.pdf,SS75459,HL2012,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75460_HL2013_20_JAN_2024.pdf,SS75460,HL2013,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75461_HL2014_20_JAN_2024.pdf,SS75461,HL2014,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75462_HL2015_20_JAN_2024.pdf,SS75462,HL2015,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75463_HL2016_20_JAN_2024.pdf,SS75463,HL2016,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75464_HL2017_20_JAN_2024.pdf,SS75464,HL2017,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75465_HL2018_20_JAN_2024.pdf,SS75465,HL2018,already correct
SKIP_SAME,D:\Stockist&Test Report\Stockist Cert\SS75466_HL2019_20_JAN_2024.pdf,SS75466,HL2019,already correct
